date,close,volume,open,high,low
6/19/2017,118.43,6786863,118.74,118.84,118.33
6/16/2017,119.34,6341185,119.35,119.5,119.24
6/15/2017,119.32,6795536,119.22,119.5,119.1275
6/14/2017,119.82,21107670,121.51,121.88,119.57
6/13/2017,120.48,3771463,119.95,120.71,119.92
6/12/2017,120.36,4927253,120.33,120.685,120.265
6/9/2017,120.54,7054214,120.46,120.91,120.4
6/8/2017,121.65,8165324,122.07,122.08,120.95
6/7/2017,122.45,9035278,122.79,123.16,122.015
6/6/2017,123.1,10797770,123.09,123.31,122.77
6/5/2017,121.73,3977867,121.91,121.94,121.58
6/2/2017,121.61,7267177,121.31,121.71,121.19
6/1/2017,120.72,8651355,120.17,120.74,120.06
5/31/2017,120.62,10360350,120.31,121.23,120.26
5/30/2017,120.14,4507008,120.24,120.33,119.95
5/26/2017,120.54,6782498,120.49,120.79,120.33
5/25/2017,119.48,4098779,119.52,119.695,119.29
5/24/2017,119.61,7063961,119.07,119.7425,118.915
5/23/2017,119.14,8302685,120.13,120.19,118.9841
5/22/2017,119.9,5119866,119.63,120.14,119.58
5/19/2017,119.4,6786236,119.39,119.545,118.88
5/18/2017,118.81,10338070,119.77,119.84,118.56
5/17/2017,119.79,13903670,119.36,120.02,119.27
5/16/2017,117.65,4886427,117.45,117.91,117.4
5/15/2017,117.14,4481661,117.52,117.54,116.99
5/12/2017,116.83,5432362,117.07,117.16,116.73
5/11/2017,116.5,6269293,116.21,116.845,116.185
5/10/2017,116.04,4289058,116.42,116.4999,115.86
5/9/2017,116.05,6731322,116.18,116.24,115.56
5/8/2017,116.75,5399231,117.03,117.14,116.68
5/5/2017,117.01,7126700,116.86,117.07,116.68
5/4/2017,116.79,12402920,116.81,117.28,116.63
5/3/2017,117.98,10807160,119.18,119.34,117.92
5/2/2017,119.65,4899155,119.3,119.65,119.24
5/1/2017,119.67,9331190,120.21,120.75,119.35
4/28/2017,120.77,9131642,120.34,120.77,120.27
4/27/2017,120.39,8263984,120.42,120.5975,119.97
4/26/2017,120.84,9754266,120.21,120.96,119.87
4/25/2017,120.25,10340900,120.53,120.87,120.05
4/24/2017,121.48,11038030,120.77,121.51,120.6601
4/21/2017,122.31,15583220,122.14,122.61,121.73
4/20/2017,121.96,11782670,121.82,122.17,121.5
4/19/2017,121.73,8465571,122.25,122.26,121.28
4/18/2017,122.82,10900520,122.43,123.0292,121.73
4/17/2017,122.24,8467345,122.55,123.07,121.99
4/13/2017,122.6,9889439,122.54,122.65,122.03
4/12/2017,122.02,9478184,121.38,122.22,121.14
4/11/2017,121.19,12445820,120.33,121.4,120.29
4/10/2017,119.46,4621565,119.04,119.69,118.85
4/7/2017,119.46,12349940,120.3,120.67,119.14
4/6/2017,119.18,4607204,119.22,119.42,118.975
4/5/2017,119.62,8096792,118.62,119.63,118.4
4/4/2017,119.62,4686797,119.59,119.77,119.38
4/3/2017,119.35,6079961,118.69,119.37,118.67
3/31/2017,118.72,8519441,118.61,119.08,118.46
3/30/2017,118.47,6892703,118.77,119.12,118.32
3/29/2017,119.33,4910528,119.22,119.45,119.047
